Mix,Name,CSMILES,Enzyme_name,single_double,CosineScore_single,RT_single,AUC_single,Adduct_single,C-gly_single,MoNA_DB#_single,CosineScore_double,RT_double,AUC_double,Adduct_double,C-gly_double,MoNA_DB#_double
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,73B3,single_and_double,0.965,255.62,37655.0,M+Glu+H,False,NA003380,0.973,255.7,713611.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,73B4,single_and_double,0.98,255.64,34283.0,M+Glu+H,False,NA003380,0.971,256.31,665646.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,73B5,single_and_double,0.903,252.62,32427.0,M+Glu+H,False,NA003380,0.966,253.21,566468.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,73C3,single_and_double,0.979,281.65,17383.0,M+Glu+H,False,NA003379,0.989,274.73,101467.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,73C5,single_and_double,0.983,349.2,59422.0,M+Glu+H,False,NA003380,0.992,274.71,875800.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,73C6,single_and_double,0.922,351.58,9552.0,M+Glu+H,False,NA003380,0.994,278.15,367428.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,73D1,single,0.984,344.31,69590.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,74C1,single,0.923,336.59,24162.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,74D1,single,0.956,344.43,25862.0,M+Glu+H,False,PB004122,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,74F2,single_and_double,0.906,255.56,25745.0,M+Glu+H,False,NA003380,0.966,252.88,525139.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,75B2,single,0.972,340.23,175541.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,76C5,single,0.889,340.71,37038.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,76E4,double,,,,,,,0.977,253.15,156945.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,76E7,single_and_double,0.889,335.27,509618.0,M+Glu+H,False,NA003380,0.971,254.37,92432.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,76E9,single_and_double,0.92,332.84,291722.0,M+Glu+H,False,NA003380,0.972,252.92,166954.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,76F1,single_and_double,0.912,252.81,14406.0,M+Glu+H,False,NA003379,0.972,253.25,269596.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,78D1,single_and_double,0.891,334.85,633672.0,M+Glu+H,False,NA003380,0.977,254.42,52759.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,78D2,single_and_double,0.982,255.65,112006.0,M+Glu+H,False,NA003380,0.971,256.88,2266416.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,78D3,single,0.906,331.93,399500.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,79B1,single_and_double,0.886,331.67,313696.0,M+Glu+H,False,NA003380,0.965,254.09,133744.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,79B10,single,0.986,342.7,44340.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,79B11,single,0.982,340.32,283850.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,79B2,single,0.925,344.18,19158.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,79B3,single,0.976,344.25,41403.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,79B5,single,0.922,340.52,71981.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,79B8,single,0.954,340.17,82690.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,80B1,single,0.867,338.74,19619.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,82A1,single,0.903,336.05,171796.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,84A1,single,0.962,342.11,69699.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,84A4,single,0.983,343.99,51433.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,85A1,single,0.877,340.85,29191.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,85A2,single,0.969,340.3,83417.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,87A2,single_and_double,0.969,339.85,165070.0,M+Glu+H,False,NA003380,0.971,251.92,1036528.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,89A1,single,0.923,340.0,30345.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,90A2,single_and_double,0.983,346.64,144236.0,M+Glu+H,False,NA003380,0.992,271.6,118285.0,M+2Glu+H,False,NA003379
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,90A4,single,0.931,337.76,19607.0,M+Glu+H,False,NA003380,,,,,,
8,KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,91B1,single,0.984,338.0,60467.0,M+Glu+H,False,NA003380,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,71C5,single,0.856,69.44,23824.0,M+Glu+H,False,AC000694,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,71D1,single,0.9,71.44,12067.0,M+Glu+H,False,AC000694,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,72B1,single,0.977,72.42,17453.0,M+Glu+H,False,AC000694,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,73B3,single,0.959,71.38,8405.0,M+Glu+H,False,AC000694,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,73C5,single,0.972,71.19,23693.0,M+Glu+H,False,AC000694,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,74F2,single,0.985,50.6,54996.0,M+Glu+H,False,AC000694,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,84A1,single,0.956,71.65,16463.0,M+Glu+H,False,AC000694,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,87A2,single,0.98,70.56,91843.0,M+Glu+H,False,AC000694,,,,,,
8,KOJIC ACID,O=c1cc(CO)occ1O,ALG14LP,single,0.877,72.89,3696.0,M+Glu+H,False,AC000694,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,71B1,single,0.992,378.55,691866.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,71C2,single,0.991,376.01,1791894.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,71D1,single,0.966,422.42,127703.0,M+Glu+NH4,False,FIO00897,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,73B1,single,0.984,431.26,44133.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,73B3,single,0.989,379.42,423308.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,73B4,single,0.99,379.7,490804.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,73B5,single,0.99,380.71,217870.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,73C3,single,0.984,380.53,66003.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,73C5,single,0.988,430.86,425585.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,73D1,single,0.986,432.92,217379.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,74D1,single,0.981,432.46,314458.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,74F2,single,0.973,421.92,141442.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,75D1,single,0.985,426.04,54766.0,M+Glu+H,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,76C1,single,0.975,424.87,140487.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,76E9,single,0.991,379.67,133983.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,76F1,single,0.991,380.03,151243.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,78D2,single,0.993,380.29,507953.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,79B2,single,0.962,431.85,20946.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,79B3,single,0.981,431.47,94431.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,84A1,single,0.981,431.48,37843.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,84A3,single,0.986,426.72,165503.0,M+Glu+H,False,VF-NPL-QEHF011307,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,84A4,single,0.984,432.51,777058.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,85A1,single,0.983,425.51,51911.0,M+Glu+H,False,VF-NPL-QEHF011307,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,87A2,single,0.993,378.54,1169322.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,90A2,single,0.985,426.54,221263.0,M+Glu+NH4,False,VF-NPL-QEHF004806,,,,,,
8,PIPERONIC ACID,O=C(O)C=CC=Cc1ccc2c(c1)OCO2,75D1,single,0.909,386.86,17075.0,M+Glu+H,False,VF-NPL-QTOF009333,,,,,,
8,PIPERONIC ACID,O=C(O)C=CC=Cc1ccc2c(c1)OCO2,76C1,single,0.907,382.66,27135.0,M+Glu+H,False,VF-NPL-QTOF009333,,,,,,
8,PIPERONIC ACID,O=C(O)C=CC=Cc1ccc2c(c1)OCO2,84A2,single,0.861,387.15,9723.0,M+Glu+H,False,VF-NPL-QTOF009333,,,,,,
8,PIPERONIC ACID,O=C(O)C=CC=Cc1ccc2c(c1)OCO2,84A3,single,0.928,382.24,88297.0,M+Glu+H,False,VF-NPL-QTOF009333,,,,,,
8,PIPERONIC ACID,O=C(O)C=CC=Cc1ccc2c(c1)OCO2,90A2,single,0.898,384.02,18679.0,M+Glu+H,False,VF-NPL-QTOF009333,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,71B1,single,0.885,85.67,4159.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,71C1,single,0.98,156.09,9904.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,71C3,single,0.991,140.27,36092.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,71C4,single,0.985,138.86,16831.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,71C5,single,0.994,137.55,39200.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,71D1,single,0.996,136.11,52554.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,72B1,single,0.991,81.07,78872.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,72B2,single,0.996,138.1,49902.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,72B3,single,0.985,140.41,19278.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,73B1,single,0.88,144.48,4375.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,73B2,single,0.886,141.69,4989.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,73C5,single,0.998,136.88,248478.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,73D1,single,0.874,133.37,4947.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,74B1,single,0.995,149.39,49696.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,74D1,single,0.908,147.71,5079.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,74F2,single,0.912,147.74,3666.0,M+Glu+H,False,MoNA032871,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,75B2,single,0.993,138.59,39620.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,75C1,single,0.991,138.57,28521.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,76C1,single,0.949,155.61,8188.0,M+Glu+H,False,MoNA032871,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,76C5,single,0.991,138.47,27247.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,76E3,single,0.855,149.74,7585.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,76E6,single,0.953,141.26,9459.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,76F2,single,0.861,151.9,4411.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,78D1,single,0.855,152.83,5089.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,78D2,single,0.879,151.73,4157.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,79B10,single,0.986,146.38,27332.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,79B11,single,0.99,138.47,29003.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,79B2,single,0.905,133.45,5595.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,79B3,single,0.881,131.69,3595.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,79B5,single,0.992,80.38,122218.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,79B6,single,0.888,150.88,4552.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,79B8,single,0.985,140.07,22206.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,79B9,single,0.977,133.35,6557.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,80B1,single,0.987,139.76,17186.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,84A1,single,0.882,130.22,4026.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,84A2,single,0.904,151.64,6562.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,84A3,single,0.958,152.48,8666.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,84A4,single,0.86,145.66,4024.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,84B2,single,0.869,150.71,4398.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,85A1,single,0.984,140.73,22771.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,85A2,single,0.989,139.15,20792.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,86A2,single,0.858,154.19,4856.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,87A1,single,0.97,150.46,14776.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,87A2,single,0.988,138.13,21381.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,89A1,single,0.995,150.44,30863.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,89A2,single,0.939,153.03,9629.0,M+Glu+H,False,MoNA032405,,,,,,
8,SEROTONIN,NCCc1c[nH]c2ccc(O)cc12,90A2,single,0.981,82.8,27288.0,M+Glu+H,False,MoNA032405,,,,,,
8,SYRINGIC ACID,COc1cc(C(=O)O)cc(OC)c1O,71D1,single,0.944,203.05,200259.0,M+Glu+NH4,False,MoNA037639,,,,,,
8,SYRINGIC ACID,COc1cc(C(=O)O)cc(OC)c1O,72E2,single,0.919,201.47,16294.0,M+Glu+H,False,MoNA036873,,,,,,
8,SYRINGIC ACID,COc1cc(C(=O)O)cc(OC)c1O,73B3,single,0.91,202.8,21957.0,M+Glu+NH4,False,MoNA037639,,,,,,
8,SYRINGIC ACID,COc1cc(C(=O)O)cc(OC)c1O,78D2,single,0.935,204.05,67286.0,M+Glu+NH4,False,MoNA037639,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71B1,single,0.992,235.27,187428.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71B2,single,0.982,230.92,8657.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71B8,single,0.884,230.4,2937.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71C1,single,0.993,228.05,412080.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71C2,single,0.992,227.99,195159.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71C3,single,0.988,229.4,161286.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71C4,single,0.99,228.89,450373.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71C5,single,0.99,233.77,656240.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,71D1,single,0.982,233.09,82555.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,72B1,single,0.993,229.88,670113.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,72B2,single,0.945,226.87,42908.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,72B3,single,0.993,229.3,945574.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,72E1,single,0.972,228.44,18906.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,72E2,single,0.992,228.63,92324.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73B1,single,0.961,230.53,21567.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73B2,single,0.992,228.11,438629.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73B3,single,0.994,227.04,200673.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73B4,single,0.992,227.68,227502.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73B5,single,0.992,227.49,157387.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73C3,single,0.995,228.57,138129.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73C4,single,0.93,228.44,9183.0,M+Glu+H,False,NA003259,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73C5,single,0.993,232.04,943890.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,73C6,single,0.995,228.34,390788.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,74B1,single,0.99,228.92,71586.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,74C1,single,0.973,225.25,10703.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,74F2,single,0.99,231.52,83918.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,75B2,single,0.989,229.84,428390.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,75D1,single,0.906,231.79,9487.0,M+Glu+H,False,NA003259,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,76C1,single,0.969,230.79,7422.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,76C5,single,0.954,227.54,18271.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,76D1,single,0.992,229.27,34125.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,76E2,single,0.894,228.88,5142.0,M+Glu+H,False,NA003259,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,76E6,single,0.994,229.98,386515.0,M+Glu+H,False,NA003260,,,,,,
8,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,76E7,single,0.888,230.19,3513.0,M+Glu+H,False,NA003260,,,,,,
