Enzyme_name,Name,CSMILES,AUC,AUC_binary
79B3,CORYNANTHINE,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0.0,0
76E9,GARCINOLIC ACID,CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CCCC1C(C)(C)OC2(CC=C(C)C(=O)O)C(=O)O)C3=O,0.0,0
74C1,LITHOCHOLIC ACID,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.0,0
78D2,RETINOL,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,0.0,0
78D1,"2,3,4'-TRIHYDROXY-4-METHOXYBENZOPHENONE",COc1ccc(C(=O)c2ccc(O)cc2)c(O)c1O,0.0,0
71B6,QUERCETIN,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0
84A2,PTAEROXYLIN,CC1=CCc2c(cc3oc(C)cc(=O)c3c2O)OC1,0.0,0
85A4,EUPHOL,CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,0.0,0
76C3,TIGOGENIN,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
71C2,PECTOLINARIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,0.0,0
75C1,NARINGIN,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,0.0,0
73B5,MONENSIN,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1,0.0,0
89A1,7-OXOCHOLESTEROL,CC(C)CCCC(C)C1CCC2C3C(=O)C=C4CC(O)CCC4(C)C3CCC12C,0.0,0
79B9,3-O-METHYLQUERCETIN,COc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,0.0,0
79B9,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,0.0,0
89A1,TIGOGENIN,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
76E3,ENOXOLONE,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0
73D1,EPITESTOSTERONE,CC12CCC(=O)CC1=CCC1C2CCC2(C)C(O)CCC12,0.0,0
74B1,3BETA-HYDROXYDEOXODIHYDRODEOXYGEDUNIN,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C,0.0,0
ALG14LP,RUTILANTINONE,CCC1(O)CC(O)c2c(cc3c(O)c4c(c(O)c3c2O)C(=O)C=CC4=O)C1C(=O)OC,0.0,0
89A2,CORYNANTHINE,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0.0,0
72C1,"3BETA-HYDROXY-23,24-BISNORCHOL-5-ENIC ACID",CC(C(=O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
91A1,"ORSELLINIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)cc1O,0.0,0
80A2,3-METHOXYCATECHOL,COc1cccc(O)c1O,0.0,0
78D1,"6,4'-DIHYDROXYFLAVONE",O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,0.0,0
76C1,MORIN,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.0,0
76F1,DEACETYLGEDUNIN,CC1(C)C(=O)C=CC2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
76C2,URSODIOL,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,0
73D1,MELATONIN,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.0,0
84A1,CELASTROL,C=c1c(O)c(O)cc2c1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,0.0,0
72C1,BATYL ALCOHOL,CCCCCCCCCCCCCCCCCCOCC(O)CO,0.0,0
76E4,DIGITOXIN,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0.0,0
79B1,GEDUNOL,CC(=O)OC1CC2C(C)(C)C(O)C=CC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C,0.0,0
86A2,PAEONOL,COc1ccc(C(C)=O)c(O)c1,0.0,0
79B6,HAEMATOMMIC ACID,Cc1cc(O)c(C=O)c(O)c1C(=O)O,0.0,0
76E9,SHIKIMIC ACID,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0
80B1,DECAHYDROGAMBOGIC ACID,CC(C)CCCC1(C)C=Cc2c(O)c3c(c(CCC(C)C)c2O1)OC12C(CC4CC1C(C)(C)OC2(CCC(C)C(=O)O)C4O)C3=O,0.0,0
79B10,TIGOGENIN,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
76F2,VULPINIC ACID,COC(=O)C(=C1OC(=O)C(c2ccccc2)C1=O)c1ccccc1,0.0,0
ALG14LP,DUARTIN (-),COc1ccc(C2COc3c(ccc(O)c3OC)C2)c(OC)c1O,0.0,0
72B1,STROPHANTHIDIN,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,0.0,0
75C1,BAICALEIN,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,0.0,0
72B3,CANTHAXANTHIN (EUGLENANONE),CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C,0.0,0
73C6,GRAMINE,CN(C)Cc1c[nH]c2ccccc12,0.0,0
79B7,LUPININE,OCC1CCCN2CCCCC12,0.0,0
85A4,PSEUDO-ANISATIN,CC1CC(O)C2(O)C13CC(=O)OCC2(C)C(C)(O)C(=O)C3,0.0,0
80A2,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,0.0,0
91B1,EPI(13)TORULOSOL,C=CC(C)(O)CCC1C(=C)CCC2C(C)(CO)CCCC12C,0.0,0
71B2,INDOLE-3-CARBINOL,OCc1c[nH]c2ccccc12,0.0,0
82A1,RESVERATROL 4'-METHYL ETHER,COc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.0,0
71D1,ARTEMISIN,CC1=C2C3OC(=O)C(C)C3C(O)CC2(C)C=CC1=O,0.0,0
79B7,OBTUSAQUINONE,COC1=CC(=O)C(=O)C=C1C=CCc1ccccc1,0.0,0
79B11,TETRAHYDROGAMBOGIC ACID,CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4O)C3=O,0.0,0
87A1,7-AMINOCEPHALOSPORANIC ACID,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,0.0,0
76F2,ARACHIDIC ACID,CCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0
79B3,TRIDESACETOXYKHIVORIN,CC1(C)C(O)CC(O)C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
85A3,ROCCELLIC ACID,CCCCCCCCCCCCC(C(=O)O)C(C)C(=O)O,0.0,0
75D1,ABIETIC ACID,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,0.0,0
85A1,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,0.0,0
71D1,UBIDECARENEONE ,COc1c(O)c(C)c(C=CC(C)=CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(O)c1OC,0.0,0
79B11,DEACETOXY(7)-7-OXOKHIVORINIC ACID,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(=O)C3(C)C2CCC2(C)C(C(=O)O)OC(=O)C4OC423)C1(C)C,0.0,0
79B3,"CHOLIC ACID, METHYL ESTER",COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0
85A1,GITOXIN,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,0.0,0
72B3,FUSIDIC ACID,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,0.0,0
71D1,HARMALOL,CC1=NCCc2c1[nH]c1cc(O)ccc21,0.0,0
76C2,GIBBERELLIC ACID,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0.0,0
76E7,18ALPHA-GLYCYRRHETINIC ACID,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0
84A4,AZELAIC ACID,O=C(O)CCCCCCCC(=O)O,0.0,0
73C5,LOBARIC ACID,CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,0.0,0
76C1,ANTIAROL,COc1cc(O)cc(OC)c1OC,0.0,0
73C3,N-METHYLANTHRANILIC ACID,CNc1ccccc1C(=O)O,0.0,0
89A1,HAEMATOXYLIN PENTAACETATE,CC(=O)Oc1ccc2c(c1OC(C)=O)OCC1(O)Cc3c(cc(OC(C)=O)c(OC(C)=O)c3OC(C)=O)C21,0.0,0
76E12,STEVIOL,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0.0,0
71C2,HYDROCORTISONE,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.0,0
76E12,3-DESHYDROXYSAPPANOL TRIMETHYL ETHER,COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2O,0.0,0
76E12,"3BETA-HYDROXY-23,24-BISNORCHOL-5-ENIC ACID",CC(C(=O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
76C3,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,0.0,0
79B9,DIHYDROMUNDULETONE,COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2,0.0,0
78D3,INDOLE-3-CARBINOL,OCc1c[nH]c2ccccc12,0.0,0
72D1,EMODIN,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0.0,0
89B1,MORIN,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.0,0
73C3,GLUTAMINE (L),NC(=O)CCC(N)C(=O)O,0.0,0
90A2,LITHOCHOL-11-ENIC ACID,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3C=CC12C,0.0,0
73B4,DIHYDROCELASTROL,Cc1c(O)c(O)cc2c1C=CC1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,0.0,0
76C3,"1,2ALPHA-EPOXYDEACETOXYDIHYDROGEDUNIN",CC1(C)C(=O)C2OC2C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
75B2,ARTEMISIN,CC1=C2C3OC(=O)C(C)C3C(O)CC2(C)C=CC1=O,0.0,0
73C5,PROSCILLARIDIN,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,0.0,0
72E2,CAMPTOTHECIN,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.0,0
86A2,ALLOPREGNANOLONE,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.0,0
76D1,SALIDROSIDE,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,0.0,0
89B1,"3,16-DIDEOXYMEXICANOLIDE-3BETA-DIOL",COC(=O)CC1C(C)(C)C(O)C2CC3=C4CC(O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,0.0,0
76C3,INDOLE-3-CARBINOL,OCc1c[nH]c2ccccc12,0.0,0
79B7,RHIZOCARPIC ACID,COC(=O)C(Cc1ccccc1)=NC(=O)C(c1ccccc1)c1oc(O)c(-c2ccccc2)c1O,0.0,0
74F2,CRUSTECDYSONE,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=C(CCC12C)C1(C)CC(O)C(O)CC1C(=O)C3,0.0,0
78D1,3-NOR-3-OXOPANASINSAN-6-OL,CC1(C)CC23C(=O)CCC(O)C2(C)CCC13,0.0,0
78D2,EUGENOL,C=CCc1ccc(O)c(OC)c1,0.0,0
72B1,THEAFLAVIN MONOGALLATES,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(=O)c(O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3O)c2c1)c1cc(O)c(O)c(O)c1,0.0,0
75C1,CITRININ,CC1=c2c(C)c(O)c(C(=O)O)c(O)c2=COC1C,0.0,0
76E9,URSODIOL,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,0
80B1,HAEMATOPORPHYRIN,CC1=C(C(C)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)C(C(C)O)=C3C,0.0,0
84A1,JUAREZIC ACID,O=C(O)C=CC=Cc1ccccc1,0.0,0
87A1,LACCAIC ACID A,CC(=O)NCCc1ccc(O)c(C2C(=O)C(=O)c3c(c(O)c4c(C(=O)O)c(C(=O)O)c(O)cc4c3O)C2=O)c1,0.0,0
89A2,"2',4-DIHYDROXY-3,4',6'-TRIMETHOXYCHALCONE",COc1cc(O)c(C(=O)C=Cc2ccc(O)c(OC)c2)c(OC)c1,0.0,0
71C4,ARACHIDIC ACID,CCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0
79B1,PODOPHYLLIN ACETATE,COc1cc(C2c3cc4c(cc3C(OC(C)=O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.0,0
79B2,SALIDROSIDE,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,0.0,0
72E1,LANATOSIDE C,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,0.0,0
72C1,SHIKIMIC ACID,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0
74F2,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0
71B6,EMODIN,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0.0,0
71B2,AGARIC ACID,CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,0.0,0
76D1,OROTIC ACID,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0.0,0
76C5,"2',4-DIHYDROXY-3,4',6'-TRIMETHOXYCHALCONE",COc1cc(O)c(C(=O)C=Cc2ccc(O)c(OC)c2)c(OC)c1,0.0,0
71B8,TUBOCURARINE,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,0.0,0
ALG14LP,GLUTAMINE (L),NC(=O)CCC(N)C(=O)O,0.0,0
79B2,MESO-ASTAXANTHIN,CC(C=CC=C(C)C=CC1C(C)C(=O)C(=O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1C(C)C(=O)C(=O)CC1(C)C,0.0,0
84A1,"8BETA-HYDROXYCARAPIN, 3,8-HEMIACETAL",COC(=O)CC1C2(C)C(=O)C3CC4(OC3(O)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42,0.0,0
85A4,ENOXOLONE,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0
73B1,6-HYDROXYANGOLENSIC ACID METHYL ESTER,C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(=O)C(C)(C)C(C(O)C(=O)OC)C12C,0.0,0
74F2,RESVERATROL 4'-METHYL ETHER,COc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.0,0
76C3,PRASTERONE,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0.0,0
80A2,MEVASTATIN,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.0,0
72E2,3-HYDROXY-4-(SUCCIN-2-YL)-CARYOLANE DELTA-LACTONE,CC12CCC3C(CC3(C)C)C3(C1)OC(=O)CC(C(=O)O)C3CC2,0.0,0
87A2,SALIDROSIDE,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,0.0,0
79B9,TODDALOLACTONE,COc1cc2oc(=O)ccc2c(OC)c1CC(O)C(C)(C)O,0.0,0
ALG14LP,AJMALINE,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,0.0,0
89B1,STEVIOL,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0.0,0
75D1,GOSSYPOL,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.0,0
73C6,"2,6-DIMETHOXYQUINONE",COC1=CC(=O)C=C(OC)C1=O,0.0,0
84A1,PSEUDOEPHEDRINE,CNC(C)C(O)c1ccccc1,0.0,0
85A1,BACCATIN III,CC(=O)OC1=C2C(C)C(O)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,0.0,0
82A1,PRIMULETIN,O=c1cc(-c2ccccc2)oc2cccc(O)c12,0.0,0
75B2,EPICATECHIN,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0.0,0
79B9,DEHYDROABIETAMIDE,CC(C)c1ccc2c(c1)CCC1C(C)(C(N)=O)CCCC21C,0.0,0
89A1,"2',2'-BISEPIGALLOCATECHIN DIGALLATE",O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1-c1c(C2Oc3cc(O)cc(O)c3CC2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1,0.0,0
87A1,HECOGENIN,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C,0.0,0
84A3,"2,3,4'-TRIHYDROXY-4-METHOXYBENZOPHENONE",COc1ccc(C(=O)c2ccc(O)cc2)c(O)c1O,0.0,0
85A2,CROCIN,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0
82A1,ANHYDROBRAZILIC ACID,COc1ccc2c(=O)c(CC(=O)O)coc2c1,0.0,0
85A4,HECOGENIN,CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C,0.0,0
86A2,3-NOR-3-OXOPANASINSAN-6-OL,CC1(C)CC23C(=O)CCC(O)C2(C)CCC13,0.0,0
86A2,IVERMECTIN,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,0.0,0
74D1,SKATOLE,Cc1c[nH]c2ccccc12,0.0,0
ALG14LP,PRIMULETIN,O=c1cc(-c2ccccc2)oc2cccc(O)c12,0.0,0
79B5,CEVADINE,CC=C(C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC42OC13O,0.0,0
85A1,PODOFILOX,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.0,0
71B2,METHYL ORSELLINATE,COC(=O)c1c(C)cc(O)cc1O,0.0,0
79B11,APIIN,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)cc(O)c12,0.0,0
89A2,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,0.0,0
73C6,EPIGALLOCATECHIN-3-MONOGALLATE,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.0,0
86A2,MAESOPSIN,O=C1c2c(O)cc(O)cc2OC1(O)Cc1ccc(O)cc1,0.0,0
71C5,AESCULIN,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,0.0,0
78D3,GUAIOL(-),CC1CCC(C(C)(C)O)CC2=C1CCC2C,0.0,0
79B2,BATYL ALCOHOL,CCCCCCCCCCCCCCCCCCOCC(O)CO,0.0,0
91B1,CELASTROL,C=c1c(O)c(O)cc2c1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,0.0,0
73C3,ERGOSTEROL,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,0.0,0
73B4,BRAZILIN,Oc1ccc2c(c1)OCC1(O)Cc3cc(O)c(O)cc3C21,0.0,0
76F2,MADECASSIC ACID,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,0.0,0
76E2,5-O-METHYLGENISTEIN (ISOPRUNETIN),COc1cc(O)cc2occ(-c3ccc(O)cc3)c(=O)c12,0.0,0
76E6,IRIGENOL,O=c1c(-c2cc(O)c(O)c(O)c2)coc2cc(O)c(O)c(O)c12,0.0,0
78D2,BACCATIN III,CC(=O)OC1=C2C(C)C(O)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,0.0,0
73B4,(+)-NOREPHEDRINE,CC(N)C(O)c1ccccc1,0.0,0
84B2,ARACHIDIC ACID,CCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0
76E2,PAEONOL,COc1ccc(C(C)=O)c(O)c1,0.0,0
80B1,CYTISINE,O=c1cccc2n1CC1CNCC2C1,0.0,0
71C5,SHIKIMIC ACID,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0
76F2,GINKGOLIDE A,CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O,0.0,0
89A1,MELATONIN,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.0,0
79B6,PODOTOTARIN,CC(C)c1c(O)c(-c2cc3c(c(C(C)C)c2O)CCC2C(C)(C)CCCC32C)cc2c1CCC1C(C)(C)CCCC21C,0.0,0
71B1,LUNARINE,O=C1CCC23C=CC(=O)NCCCCNCCCNC(=O)C=Cc4ccc(c2c4)OC3C1,0.0,0
85A2,"2,6-DIHYDROXY-4-METHOXYTOLUENE",COc1cc(O)c(C)c(O)c1,0.0,0
76E6,"IRIGENIN, 7-BENZYL ETHER",COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(O)c1OC,0.0,0
76E12,LAPPACONITINE,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC,0.0,0
71B1,ABIETIC ACID,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,0.0,0
79B8,ALPHA-TOCHOPHEROL,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.0,0
84A2,MAESOPSIN,O=C1c2c(O)cc(O)cc2OC1(O)Cc1ccc(O)cc1,0.0,0
73B5,PODOPHYLLIN ACETATE,COc1cc(C2c3cc4c(cc3C(OC(C)=O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.0,0
79B6,QUERCITRIN,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.0,0
76C2,"DIHYDROXY (3ALPHA,12ALPHA)PREGNAN-20-ONE",CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0
91B1,PRASTERONE,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0.0,0
76D1,STROPHANTHIDINIC ACID LACTONE ACETATE,CC(=O)OC1CCC23C(=O)OC45CCC(C6=CC(=O)OC6)C4(C)CCC2C5CCC3(O)C1,0.0,0
74B1,BETA-PELTATIN,COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC,0.0,0
79B11,UBIDECARENEONE ,COc1c(O)c(C)c(C=CC(C)=CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(O)c1OC,0.0,0
71C4,NEROL,CC(C)=CCCC(C)=CCO,0.0,0
84A3,CHLOROGENIC ACID,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,0.0,0
71B6,STROPHANTHIDIN,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,0.0,0
87A1,DANTHRON,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.0,0
73C6,ALPHA-DIHYDROGEDUNOL,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C,0.0,0
73C5,DIOSGENIN,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
79B11,NYSTATIN,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.0,0
78D2,STIGMASTEROL,CCC(C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,0.0,0
79B3,ANISODAMINE,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C(O)C2,0.0,0
85A4,TRYPTOPHAN,NC(Cc1c[nH]c2ccccc12)C(=O)O,0.0,0
76E4,STROPHANTHIDINIC ACID LACTONE ACETATE,CC(=O)OC1CCC23C(=O)OC45CCC(C6=CC(=O)OC6)C4(C)CCC2C5CCC3(O)C1,0.0,0
